time,wx,wy,wz
15.605,-1.32,0.81,0
15.609,-1.33,0.76,0
15.61,-1.35,0.72,0.01
15.613,-1.36,0.68,0.01
15.615,-1.37,0.65,0.02
15.617,-1.38,0.63,0.02
15.62,-1.39,0.62,0.02
15.622,-1.39,0.63,0.02
15.625,-1.4,0.64,0.02
15.627,-1.4,0.67,0.02
15.629,-1.4,0.7,0.01
15.631,-1.41,0.74,0.01
15.634,-1.42,0.78,0.01
15.636,-1.42,0.83,0.01
15.639,-1.42,0.86,0
15.641,-1.43,0.89,0
15.643,-1.44,0.92,-0.01
15.646,-1.44,0.94,-0.01
15.648,-1.44,0.96,-0.02
15.65,-1.44,0.96,-0.02
15.652,-1.44,0.97,-0.03
15.656,-1.43,0.97,-0.04
15.657,-1.42,0.97,-0.05
15.659,-1.4,0.96,-0.06
15.662,-1.37,0.95,-0.08
15.664,-1.35,0.94,-0.09
15.666,-1.32,0.94,-0.1
15.669,-1.28,0.93,-0.12
15.675,-1.24,0.93,-0.14
15.676,-1.2,0.93,-0.17
15.676,-1.16,0.92,-0.2
15.685,-1.12,0.92,-0.24
15.686,-1.07,0.91,-0.27
15.686,-1.03,0.9,-0.31
15.686,-0.99,0.89,-0.35
15.688,-0.94,0.89,-0.38
15.701,-0.9,0.89,-0.42
15.701,-0.85,0.89,-0.44
15.701,-0.81,0.88,-0.46
15.701,-0.78,0.89,-0.48
15.701,-0.74,0.89,-0.49
15.702,-0.71,0.9,-0.49
15.703,-0.67,0.9,-0.48
15.706,-0.65,0.9,-0.47
15.708,-0.62,0.89,-0.45
15.71,-0.6,0.87,-0.43
15.713,-0.58,0.85,-0.4
15.715,-0.56,0.81,-0.38
15.717,-0.54,0.77,-0.35
15.719,-0.52,0.73,-0.32
15.722,-0.51,0.67,-0.29
15.724,-0.49,0.61,-0.27
15.727,-0.48,0.55,-0.25
15.729,-0.46,0.48,-0.23
15.731,-0.45,0.41,-0.2
15.733,-0.44,0.34,-0.18
15.736,-0.43,0.27,-0.16
15.738,-0.41,0.19,-0.14
15.741,-0.4,0.12,-0.12
15.745,-0.39,0.05,-0.1
15.746,-0.37,-0.01,-0.07
15.748,-0.36,-0.06,-0.04
15.75,-0.34,-0.11,-0.01
15.752,-0.33,-0.14,0.03
15.756,-0.31,-0.16,0.06
15.757,-0.29,-0.18,0.1
15.759,-0.28,-0.17,0.13
15.762,-0.25,-0.16,0.15
15.764,-0.22,-0.13,0.17
15.766,-0.18,-0.09,0.19
15.769,-0.13,-0.04,0.19
15.771,-0.07,0.01,0.19
15.774,0.01,0.07,0.18
15.777,0.1,0.13,0.17
15.779,0.2,0.18,0.15
15.78,0.31,0.22,0.12
15.783,0.42,0.27,0.09
15.785,0.53,0.3,0.05
15.787,0.65,0.31,0.01
15.795,0.75,0.3,-0.03
15.795,0.85,0.27,-0.06
15.796,0.95,0.23,-0.09
15.797,1.04,0.2,-0.11
15.799,1.13,0.15,-0.12
15.801,1.22,0.11,-0.11
15.804,1.32,0.1,-0.12
15.821,1.42,0.07,-0.13
15.822,1.52,0.05,-0.14
15.822,1.64,0.01,-0.17
15.822,1.75,-0.04,-0.21
15.822,1.88,-0.08,-0.25
15.822,2.01,-0.12,-0.28
15.823,2.16,-0.15,-0.31
15.823,2.3,-0.16,-0.34
15.825,2.44,-0.14,-0.35
15.828,2.57,-0.11,-0.37
15.83,2.69,-0.05,-0.38
15.832,2.81,0.01,-0.38
15.834,2.92,0.09,-0.39
15.837,3.01,0.19,-0.39
15.839,3.1,0.26,-0.38
15.842,3.17,0.35,-0.37
15.848,3.22,0.44,-0.35
15.849,3.26,0.52,-0.32
15.85,3.29,0.59,-0.29
15.851,3.3,0.65,-0.24
15.853,3.29,0.7,-0.2
15.856,3.27,0.74,-0.16
15.858,3.23,0.76,-0.11
15.863,3.18,0.76,-0.08
15.864,3.11,0.76,-0.05
15.864,3.04,0.75,-0.03
15.867,2.95,0.75,-0.02
15.869,2.87,0.74,-0.01
15.872,2.79,0.73,0
15.874,2.72,0.73,0
15.876,2.65,0.73,-0.01
15.88,2.61,0.71,-0.02
15.881,2.57,0.69,-0.03
15.883,2.56,0.64,-0.06
15.886,2.56,0.58,-0.08
15.888,2.57,0.48,-0.11
15.89,2.6,0.35,-0.14
15.893,2.64,0.19,-0.18
15.898,2.7,0,-0.22
15.898,2.75,-0.22,-0.26
15.899,2.82,-0.47,-0.31
15.902,2.88,-0.72,-0.37
15.904,2.94,-0.98,-0.43
15.907,2.99,-1.23,-0.49
15.909,3.04,-1.45,-0.55
15.912,3.08,-1.65,-0.61
15.915,3.12,-1.81,-0.67
15.916,3.15,-1.93,-0.74
15.919,3.17,-2.03,-0.79
15.921,3.19,-2.09,-0.83
15.931,3.21,-2.12,-0.86
15.932,3.22,-2.13,-0.88
15.932,3.22,-2.12,-0.89
15.933,3.21,-2.08,-0.9
15.933,3.19,-2.03,-0.91
15.937,3.17,-1.97,-0.9
15.937,3.14,-1.88,-0.89
15.939,3.1,-1.8,-0.87
15.957,3.05,-1.7,-0.85
15.958,3,-1.59,-0.82
15.958,2.95,-1.49,-0.78
15.958,2.88,-1.36,-0.75
15.958,2.82,-1.24,-0.7
15.958,2.76,-1.09,-0.66
15.958,2.69,-0.94,-0.61
15.959,2.64,-0.79,-0.55
15.96,2.57,-0.62,-0.5
15.962,2.51,-0.46,-0.44
15.965,2.45,-0.3,-0.39
15.967,2.4,-0.14,-0.33
15.969,2.34,0,-0.28
15.971,2.28,0.14,-0.22
15.973,2.23,0.27,-0.16
15.976,2.17,0.36,-0.11
15.979,2.12,0.44,-0.05
15.98,2.07,0.5,0
15.983,2.02,0.54,0.04
15.985,1.97,0.55,0.09
15.987,1.93,0.55,0.13
15.99,1.9,0.52,0.16
15.996,1.87,0.49,0.19
15.996,1.83,0.44,0.21
15.997,1.81,0.38,0.23
15.999,1.79,0.3,0.25
16.001,1.78,0.22,0.26
16.004,1.77,0.13,0.26
16.006,1.77,0.04,0.26
16.009,1.79,-0.05,0.26
16.011,1.8,-0.15,0.26
16.013,1.81,-0.25,0.25
16.016,1.83,-0.36,0.25
16.018,1.84,-0.46,0.25
16.02,1.84,-0.56,0.26
16.023,1.84,-0.66,0.26
16.025,1.84,-0.76,0.26
16.028,1.83,-0.86,0.27
16.029,1.83,-0.96,0.27
16.032,1.83,-1.05,0.26
16.034,1.82,-1.14,0.26
16.036,1.82,-1.22,0.25
16.039,1.82,-1.3,0.24
16.041,1.82,-1.37,0.22
16.044,1.82,-1.44,0.21
16.046,1.83,-1.5,0.19
16.048,1.83,-1.56,0.17
16.051,1.84,-1.62,0.14
16.053,1.85,-1.69,0.12
16.061,1.85,-1.75,0.09
16.061,1.85,-1.8,0.06
16.061,1.85,-1.86,0.03
16.064,1.85,-1.93,0.01
16.065,1.84,-1.98,-0.01
16.067,1.83,-2.03,-0.03
16.07,1.82,-2.06,-0.04
16.072,1.8,-2.1,-0.05
16.086,1.77,-2.13,-0.07
16.087,1.74,-2.15,-0.07
16.087,1.7,-2.16,-0.07
16.087,1.66,-2.17,-0.07
16.087,1.62,-2.16,-0.06
16.088,1.57,-2.15,-0.06
16.088,1.51,-2.14,-0.05
16.09,1.45,-2.11,-0.04
16.092,1.39,-2.08,-0.03
16.096,1.32,-2.04,-0.02
16.097,1.25,-1.99,-0.02
16.099,1.18,-1.93,-0.01
16.101,1.1,-1.87,0.01
16.103,1.03,-1.8,0.02
16.106,0.95,-1.71,0.04
16.108,0.87,-1.62,0.06
16.111,0.79,-1.53,0.08
16.115,0.7,-1.43,0.1
16.116,0.62,-1.34,0.13
16.118,0.53,-1.24,0.15
16.12,0.44,-1.15,0.18
16.122,0.35,-1.06,0.21
16.125,0.25,-0.98,0.24
16.127,0.16,-0.89,0.28
16.13,0.07,-0.8,0.31
16.132,-0.03,-0.73,0.35
16.134,-0.11,-0.65,0.39
16.136,-0.2,-0.58,0.42
16.139,-0.29,-0.51,0.46
16.141,-0.37,-0.45,0.49
16.143,-0.45,-0.39,0.53
16.146,-0.53,-0.35,0.56
16.148,-0.61,-0.3,0.59
16.15,-0.68,-0.26,0.61
16.153,-0.75,-0.23,0.64
16.156,-0.81,-0.21,0.66
16.158,-0.86,-0.19,0.69
16.16,-0.92,-0.17,0.7
16.163,-0.98,-0.16,0.72
16.164,-1.03,-0.16,0.74
16.167,-1.08,-0.15,0.76
16.169,-1.13,-0.15,0.78
16.171,-1.17,-0.15,0.8
16.174,-1.22,-0.16,0.81
16.176,-1.27,-0.16,0.82
16.178,-1.31,-0.18,0.83
16.181,-1.35,-0.21,0.83
16.183,-1.4,-0.24,0.84
16.185,-1.44,-0.27,0.84
16.188,-1.49,-0.31,0.84
16.19,-1.53,-0.36,0.85
16.192,-1.57,-0.41,0.85
16.196,-1.61,-0.46,0.85
16.197,-1.65,-0.5,0.84
16.199,-1.68,-0.56,0.83
16.202,-1.71,-0.61,0.81
16.204,-1.73,-0.65,0.78
16.206,-1.74,-0.68,0.75
16.211,-1.75,-0.7,0.71
16.212,-1.74,-0.71,0.66
16.22,-1.73,-0.72,0.6
16.221,-1.71,-0.73,0.54
16.221,-1.68,-0.75,0.46
16.221,-1.64,-0.79,0.37
16.222,-1.59,-0.83,0.28
16.241,-1.53,-0.9,0.19
16.242,-1.47,-1,0.1
16.242,-1.4,-1.14,0.02
16.242,-1.33,-1.29,-0.06
16.242,-1.25,-1.47,-0.13
16.242,-1.15,-1.65,-0.19
16.242,-1.05,-1.84,-0.26
16.243,-0.93,-2.02,-0.31
16.244,-0.8,-2.17,-0.35
16.246,-0.66,-2.3,-0.39
16.248,-0.52,-2.38,-0.42
16.25,-0.37,-2.42,-0.44
16.252,-0.21,-2.4,-0.44
16.256,-0.05,-2.33,-0.43
16.258,0.1,-2.22,-0.41
16.26,0.23,-2.05,-0.37
16.262,0.36,-1.84,-0.31
16.264,0.47,-1.61,-0.23
16.267,0.58,-1.36,-0.15
16.269,0.67,-1.1,-0.06
16.271,0.75,-0.85,0.03
16.273,0.82,-0.61,0.11
16.276,0.89,-0.39,0.2
16.28,0.95,-0.2,0.27
16.281,1,-0.03,0.33
16.283,1.04,0.1,0.37
16.286,1.08,0.19,0.41
16.288,1.11,0.25,0.44
16.29,1.14,0.27,0.46
16.293,1.16,0.25,0.48
16.296,1.16,0.2,0.5
16.298,1.16,0.12,0.52
16.3,1.17,0,0.53
16.302,1.17,-0.15,0.54
16.305,1.17,-0.32,0.56
16.307,1.16,-0.52,0.57
16.309,1.16,-0.72,0.58
16.312,1.16,-0.92,0.59
16.316,1.14,-1.1,0.6
16.317,1.12,-1.27,0.59
16.319,1.08,-1.41,0.58
16.321,1.02,-1.52,0.57
16.323,0.94,-1.58,0.57
16.326,0.85,-1.57,0.57
16.329,0.73,-1.49,0.6
16.331,0.59,-1.31,0.64
16.332,0.42,-1.01,0.7
16.334,0.21,-0.61,0.76
16.337,-0.05,-0.12,0.83
16.339,-0.35,0.42,0.9
16.344,-0.7,1,0.94
16.345,-1.06,1.55,0.96
16.346,-1.42,2.03,0.97
16.349,-1.77,2.42,0.97
16.351,-2.08,2.72,0.96
16.353,-2.36,2.93,0.94
16.356,-2.6,3.08,0.9
16.37,-2.77,3.19,0.84
16.37,-2.88,3.29,0.76
16.37,-2.92,3.38,0.66
16.371,-2.87,3.45,0.54
16.371,-2.72,3.46,0.41
16.371,-2.47,3.37,0.28
16.372,-2.12,3.1,0.12
16.375,-1.67,2.6,-0.05
16.377,-1.11,1.84,-0.25
16.379,-0.47,0.84,-0.45
16.381,0.17,-0.23,-0.64
16.385,0.72,-1.14,-0.8
16.386,1.14,-1.74,-0.91
16.388,1.42,-2.04,-0.94
16.39,1.56,-2.09,-0.91
16.392,1.59,-1.97,-0.83
16.394,1.53,-1.75,-0.7
16.399,1.39,-1.5,-0.53
16.399,1.19,-1.25,-0.33
16.401,0.93,-1,-0.12
16.404,0.65,-0.76,0.08
16.406,0.35,-0.57,0.27
16.409,0.06,-0.42,0.45
16.411,-0.21,-0.28,0.6
16.414,-0.45,-0.17,0.74
16.416,-0.65,-0.08,0.85
16.418,-0.82,-0.02,0.94
16.421,-0.95,0.04,0.99
16.422,-1.04,0.09,1.02
16.425,-1.1,0.15,1.02
16.427,-1.14,0.24,1.01
16.43,-1.17,0.39,0.99
16.432,-1.21,0.59,0.95
16.434,-1.26,0.84,0.9
16.436,-1.34,1.11,0.84
16.439,-1.44,1.39,0.78
16.441,-1.57,1.66,0.74
16.444,-1.71,1.91,0.72
16.446,-1.85,2.11,0.7
16.449,-2,2.28,0.7
16.451,-2.15,2.39,0.69
16.453,-2.3,2.46,0.68
16.456,-2.43,2.48,0.67
16.458,-2.54,2.46,0.65
16.46,-2.64,2.4,0.63
16.462,-2.71,2.31,0.6
16.464,-2.75,2.21,0.56
16.467,-2.75,2.08,0.52
16.469,-2.72,1.93,0.47
16.471,-2.66,1.77,0.41
16.474,-2.57,1.6,0.35
16.479,-2.45,1.42,0.29
16.48,-2.33,1.23,0.23
16.481,-2.2,1.04,0.17
16.483,-2.06,0.84,0.11
16.486,-1.93,0.66,0.06
16.507,-1.79,0.49,0.03
16.508,-1.67,0.34,0
16.508,-1.56,0.2,-0.01
16.509,-1.46,0.07,-0.01
16.509,-1.39,-0.03,-0.01
16.509,-1.33,-0.12,0
16.509,-1.29,-0.19,0.03
16.509,-1.27,-0.24,0.06
16.51,-1.26,-0.25,0.09
16.51,-1.26,-0.25,0.13
16.511,-1.27,-0.23,0.18
16.513,-1.3,-0.2,0.22
16.517,-1.33,-0.18,0.26
16.518,-1.37,-0.16,0.3
16.52,-1.41,-0.14,0.34
16.523,-1.46,-0.12,0.38
16.525,-1.5,-0.11,0.42
16.528,-1.55,-0.1,0.45
16.53,-1.59,-0.09,0.48
16.532,-1.63,-0.08,0.51
16.535,-1.66,-0.06,0.53
16.537,-1.69,-0.03,0.54
16.539,-1.71,0.02,0.56
16.542,-1.72,0.09,0.56
16.544,-1.73,0.17,0.57
16.546,-1.73,0.25,0.56
16.549,-1.73,0.33,0.56
16.551,-1.73,0.42,0.55
16.553,-1.73,0.51,0.54
16.556,-1.72,0.59,0.52
16.558,-1.72,0.67,0.5
16.561,-1.72,0.74,0.49
16.563,-1.72,0.8,0.46
16.565,-1.72,0.87,0.44
16.567,-1.71,0.94,0.42
16.57,-1.71,1,0.4
16.573,-1.7,1.06,0.37
16.574,-1.7,1.12,0.35
16.577,-1.69,1.17,0.33
16.581,-1.68,1.21,0.31
16.581,-1.66,1.25,0.29
16.584,-1.65,1.29,0.28
16.587,-1.63,1.32,0.26
16.588,-1.61,1.34,0.25
16.591,-1.59,1.36,0.23
16.593,-1.57,1.36,0.22
16.595,-1.55,1.36,0.2
16.599,-1.53,1.36,0.18
16.601,-1.5,1.34,0.17
16.602,-1.48,1.33,0.15
16.605,-1.45,1.32,0.13
16.607,-1.42,1.3,0.12
16.61,-1.39,1.29,0.1
16.612,-1.36,1.27,0.08
16.614,-1.34,1.25,0.07
16.618,-1.31,1.24,0.06
16.619,-1.29,1.23,0.04
16.621,-1.26,1.22,0.03
16.623,-1.24,1.21,0.02
16.627,-1.22,1.22,0
16.628,-1.2,1.21,-0.01
16.633,-1.19,1.21,-0.02
16.635,-1.18,1.21,-0.03
16.636,-1.17,1.21,-0.05
16.637,-1.17,1.22,-0.05
16.639,-1.16,1.21,-0.06
16.642,-1.16,1.2,-0.06
16.648,-1.16,1.2,-0.06
16.649,-1.17,1.18,-0.06
16.649,-1.18,1.16,-0.05
16.651,-1.19,1.15,-0.04
16.654,-1.22,1.12,-0.03
16.657,-1.24,1.09,-0.02
16.658,-1.27,1.06,-0.01
16.679,-1.3,1.04,0
16.68,-1.34,1,0.01
16.68,-1.37,0.97,0.02
16.68,-1.4,0.94,0.04
16.68,-1.42,0.91,0.06
16.681,-1.45,0.88,0.08
16.681,-1.47,0.85,0.09
16.681,-1.49,0.82,0.11
16.681,-1.51,0.79,0.12
16.682,-1.53,0.76,0.13
16.684,-1.53,0.73,0.13
16.686,-1.54,0.72,0.14
16.688,-1.54,0.71,0.14
16.691,-1.54,0.71,0.13
16.693,-1.53,0.71,0.13
16.695,-1.53,0.73,0.12
16.699,-1.52,0.74,0.11
16.702,-1.51,0.76,0.1
16.705,-1.51,0.77,0.09
16.705,-1.51,0.78,0.07
16.706,-1.51,0.79,0.06
16.709,-1.51,0.79,0.04
16.711,-1.52,0.79,0.03
16.714,-1.53,0.78,0.01
16.717,-1.54,0.76,-0.01
16.718,-1.55,0.74,-0.02
16.72,-1.55,0.73,-0.04
16.722,-1.56,0.71,-0.06
16.725,-1.57,0.7,-0.07
16.728,-1.58,0.68,-0.1
16.73,-1.59,0.67,-0.11
16.732,-1.59,0.68,-0.14
16.735,-1.59,0.68,-0.16
16.737,-1.59,0.7,-0.18
16.739,-1.58,0.72,-0.21
16.741,-1.56,0.75,-0.23
16.744,-1.54,0.78,-0.25
16.746,-1.51,0.81,-0.28
16.748,-1.48,0.83,-0.3
16.751,-1.44,0.86,-0.33
16.753,-1.39,0.88,-0.35
16.756,-1.34,0.9,-0.37
16.758,-1.28,0.91,-0.38
16.764,-1.23,0.93,-0.4
16.765,-1.17,0.94,-0.42
16.765,-1.1,0.95,-0.43
16.774,-1.04,0.96,-0.45
16.775,-0.97,0.97,-0.45
16.775,-0.91,0.98,-0.46
16.776,-0.86,0.99,-0.46
16.799,-0.8,0.99,-0.46
16.8,-0.76,0.99,-0.46
16.8,-0.72,0.99,-0.45
16.8,-0.68,0.97,-0.44
16.801,-0.65,0.95,-0.43
16.801,-0.62,0.93,-0.41
16.801,-0.59,0.9,-0.38
16.801,-0.56,0.86,-0.36
16.801,-0.54,0.83,-0.33
16.801,-0.52,0.79,-0.3
16.802,-0.51,0.74,-0.27
16.802,-0.49,0.69,-0.24
16.804,-0.48,0.65,-0.21
16.808,-0.46,0.61,-0.17
16.81,-0.45,0.55,-0.14
16.812,-0.44,0.5,-0.11
16.814,-0.43,0.43,-0.08
16.818,-0.42,0.35,-0.05
16.821,-0.4,0.26,-0.02
16.821,-0.38,0.17,0.01
16.823,-0.37,0.07,0.05
16.825,-0.35,-0.03,0.08
16.827,-0.33,-0.12,0.11
16.83,-0.31,-0.21,0.14
16.832,-0.28,-0.27,0.17
16.835,-0.25,-0.31,0.2
16.837,-0.21,-0.34,0.23
16.839,-0.18,-0.34,0.25
16.841,-0.13,-0.32,0.26
16.844,-0.08,-0.27,0.27
16.846,-0.02,-0.22,0.26
16.85,0.05,-0.14,0.24
16.851,0.14,-0.07,0.22
16.853,0.24,0,0.19
16.857,0.35,0.08,0.15
16.858,0.47,0.15,0.1
16.86,0.6,0.21,0.06
16.862,0.73,0.26,0.01
16.865,0.85,0.29,-0.04
16.867,0.97,0.3,-0.09
16.87,1.08,0.3,-0.14
16.872,1.19,0.3,-0.17
16.874,1.3,0.28,-0.18
16.876,1.41,0.26,-0.19
16.879,1.52,0.24,-0.19
16.882,1.63,0.22,-0.19
16.883,1.75,0.19,-0.21
16.886,1.87,0.13,-0.22
16.888,2,0.08,-0.25
16.89,2.13,0.02,-0.28
16.893,2.27,-0.04,-0.3
16.895,2.41,-0.09,-0.32
16.899,2.54,-0.13,-0.33
16.9,2.67,-0.13,-0.34
16.902,2.79,-0.11,-0.34
16.904,2.9,-0.08,-0.32
16.906,3,-0.03,-0.31
16.909,3.09,0.02,-0.29
16.914,3.17,0.09,-0.26
16.914,3.23,0.16,-0.24
16.917,3.28,0.23,-0.2
16.918,3.31,0.29,-0.15
16.92,3.33,0.34,-0.1
16.923,3.34,0.37,-0.05
16.925,3.34,0.38,0
16.945,3.33,0.37,0.05
16.945,3.31,0.36,0.09
16.946,3.28,0.34,0.13
16.946,3.23,0.32,0.15
16.946,3.18,0.29,0.16
16.946,3.12,0.27,0.16
16.946,3.05,0.26,0.16
16.946,2.98,0.26,0.15
16.947,2.91,0.27,0.14
16.949,2.84,0.3,0.12
16.951,2.78,0.35,0.09
16.953,2.73,0.4,0.06
16.956,2.69,0.43,0.02
16.958,2.66,0.45,-0.01
16.961,2.65,0.44,-0.05
16.962,2.65,0.4,-0.08
16.966,2.65,0.31,-0.12
16.967,2.68,0.18,-0.15
16.973,2.71,0.01,-0.18
16.973,2.74,-0.19,-0.22
16.974,2.79,-0.42,-0.25
16.976,2.84,-0.66,-0.3
16.979,2.88,-0.91,-0.34
16.981,2.93,-1.16,-0.39
16.983,2.97,-1.41,-0.45
16.986,3.01,-1.64,-0.51
16.988,3.04,-1.85,-0.57
16.99,3.07,-2.03,-0.61
16.993,3.09,-2.19,-0.65
16.995,3.1,-2.32,-0.69
16.998,3.11,-2.41,-0.72
17,3.11,-2.48,-0.74
17.002,3.11,-2.52,-0.76
17.004,3.1,-2.55,-0.76
17.007,3.08,-2.56,-0.76
17.009,3.05,-2.56,-0.74
17.011,3.03,-2.52,-0.71
17.014,3,-2.46,-0.68
17.017,2.97,-2.34,-0.65
17.019,2.95,-2.19,-0.61
17.021,2.93,-2.01,-0.57
17.023,2.91,-1.8,-0.54
17.025,2.89,-1.58,-0.5
17.028,2.87,-1.34,-0.47
17.03,2.85,-1.09,-0.43
17.033,2.82,-0.86,-0.39
17.035,2.79,-0.64,-0.34
17.037,2.76,-0.43,-0.3
17.039,2.71,-0.26,-0.25
17.042,2.66,-0.1,-0.2
17.045,2.6,0.04,-0.15
17.047,2.54,0.14,-0.1
17.05,2.47,0.22,-0.05
17.051,2.39,0.28,0
17.053,2.32,0.33,0.05
17.057,2.26,0.37,0.09
17.058,2.19,0.4,0.12
17.06,2.14,0.41,0.15
17.066,2.09,0.43,0.18
17.066,2.05,0.43,0.19
17.068,2.02,0.41,0.21
17.071,1.99,0.38,0.22
17.073,1.97,0.33,0.24
17.075,1.94,0.25,0.26
17.077,1.92,0.17,0.28
17.097,1.9,0.08,0.3
17.098,1.88,-0.02,0.31
17.098,1.86,-0.11,0.32
17.099,1.85,-0.21,0.33
17.099,1.85,-0.31,0.33
17.099,1.84,-0.42,0.33
17.099,1.83,-0.54,0.33
17.099,1.82,-0.65,0.33
17.099,1.82,-0.77,0.33
17.101,1.82,-0.89,0.33
17.103,1.83,-1,0.31
17.105,1.83,-1.1,0.29
17.107,1.85,-1.19,0.27
17.109,1.87,-1.27,0.25
17.112,1.89,-1.34,0.23
17.114,1.91,-1.42,0.21
17.118,1.93,-1.5,0.18
17.12,1.95,-1.58,0.15
17.121,1.97,-1.66,0.11
17.123,1.99,-1.73,0.06
17.125,2,-1.79,0.01
17.129,2,-1.84,-0.03
17.13,2,-1.89,-0.09
17.132,2,-1.93,-0.14
17.136,1.99,-1.97,-0.18
17.137,1.97,-2.01,-0.21
17.139,1.95,-2.03,-0.23
17.141,1.92,-2.06,-0.26
17.144,1.89,-2.08,-0.27
17.146,1.85,-2.09,-0.29
17.15,1.8,-2.11,-0.3
17.151,1.75,-2.12,-0.3
17.153,1.69,-2.13,-0.31
17.157,1.63,-2.13,-0.3
17.158,1.57,-2.13,-0.3
17.16,1.5,-2.1,-0.29
17.163,1.43,-2.07,-0.29
17.165,1.36,-2.02,-0.28
17.17,1.28,-1.97,-0.27
17.17,1.2,-1.9,-0.26
17.173,1.12,-1.83,-0.26
17.175,1.04,-1.76,-0.25
17.177,0.96,-1.68,-0.25
17.183,0.88,-1.6,-0.24
17.183,0.8,-1.52,-0.22
17.189,0.71,-1.44,-0.21
17.19,0.62,-1.36,-0.19
17.19,0.53,-1.27,-0.16
17.214,0.44,-1.18,-0.14
17.215,0.35,-1.09,-0.11
17.215,0.26,-1.01,-0.08
17.215,0.16,-0.93,-0.04
17.215,0.07,-0.84,0
17.216,-0.02,-0.76,0.04
17.216,-0.11,-0.68,0.08
17.216,-0.19,-0.61,0.12
17.216,-0.28,-0.54,0.17
17.216,-0.36,-0.47,0.21
17.216,-0.44,-0.41,0.25
17.217,-0.51,-0.36,0.29
17.222,-0.58,-0.31,0.33
17.223,-0.65,-0.26,0.37
17.223,-0.72,-0.22,0.4
17.226,-0.79,-0.2,0.44
17.23,-0.85,-0.17,0.47
17.234,-0.91,-0.16,0.5
17.235,-0.96,-0.15,0.54
17.236,-1.02,-0.14,0.57
17.237,-1.07,-0.13,0.59
17.239,-1.12,-0.13,0.62
17.259,-1.17,-0.14,0.65
17.259,-1.22,-0.15,0.68
17.259,-1.27,-0.16,0.7
17.259,-1.33,-0.18,0.73
17.259,-1.37,-0.2,0.76
17.26,-1.42,-0.22,0.79
17.26,-1.47,-0.24,0.81
17.26,-1.52,-0.27,0.83
17.26,-1.57,-0.3,0.85
17.263,-1.63,-0.33,0.87
17.265,-1.68,-0.39,0.89
17.267,-1.74,-0.44,0.9
17.27,-1.79,-0.49,0.91
17.272,-1.84,-0.54,0.92
17.274,-1.88,-0.59,0.91
17.277,-1.92,-0.63,0.89
17.279,-1.96,-0.66,0.87
17.281,-1.99,-0.69,0.84
17.284,-2.02,-0.72,0.8
17.286,-2.04,-0.74,0.75
17.288,-2.05,-0.75,0.7
17.29,-2.06,-0.76,0.63
17.293,-2.06,-0.79,0.55
17.296,-2.04,-0.82,0.47
17.297,-2.01,-0.87,0.38
17.3,-1.97,-0.93,0.29
17.302,-1.91,-1.01,0.2
17.304,-1.83,-1.12,0.11
17.307,-1.73,-1.26,0.02
17.309,-1.61,-1.41,-0.07
17.313,-1.47,-1.57,-0.16
17.315,-1.3,-1.74,-0.25
17.327,-1.12,-1.9,-0.32
17.327,-0.91,-2.05,-0.38
17.328,-0.69,-2.18,-0.44
17.328,-0.47,-2.25,-0.48
17.329,-0.24,-2.28,-0.51
17.329,-0.03,-2.25,-0.53
17.334,0.17,-2.17,-0.53
17.336,0.36,-2.03,-0.51
17.338,0.53,-1.86,-0.46
17.338,0.68,-1.64,-0.39
17.34,0.81,-1.4,-0.3
17.342,0.91,-1.15,-0.21
17.344,1,-0.91,-0.11
17.35,1.06,-0.68,-0.01
17.351,1.11,-0.46,0.08
17.356,1.15,-0.27,0.17
17.356,1.16,-0.1,0.25
17.357,1.17,0.05,0.33
17.358,1.16,0.17,0.39
17.36,1.16,0.27,0.46
17.378,1.13,0.34,0.51
17.378,1.11,0.37,0.57
17.378,1.08,0.37,0.62
17.379,1.04,0.35,0.67
17.379,1,0.29,0.71
17.379,0.95,0.21,0.75
17.379,0.91,0.11,0.78
17.379,0.86,-0.02,0.8
17.381,0.81,-0.16,0.81
17.385,0.76,-0.31,0.81
17.387,0.7,-0.46,0.8
17.388,0.64,-0.58,0.77
17.39,0.58,-0.69,0.74
17.393,0.51,-0.76,0.69
17.395,0.44,-0.79,0.65
17.397,0.37,-0.78,0.61
17.401,0.28,-0.69,0.58
17.402,0.18,-0.55,0.57
17.404,0.05,-0.34,0.56
17.407,-0.11,-0.06,0.56
17.409,-0.3,0.26,0.57
17.411,-0.51,0.63,0.58
17.414,-0.75,1.01,0.61
17.417,-0.98,1.39,0.64
17.42,-1.21,1.72,0.65
17.421,-1.44,2.01,0.65
17.424,-1.64,2.25,0.65
17.426,-1.82,2.45,0.63
17.428,-1.97,2.61,0.59
17.43,-2.07,2.73,0.55
17.432,-2.12,2.82,0.5
17.439,-2.12,2.89,0.44
17.439,-2.03,2.91,0.37
17.44,-1.87,2.91,0.31
17.442,-1.64,2.84,0.24
17.444,-1.35,2.68,0.16
17.447,-1.02,2.39,0.09
17.449,-0.65,1.93,0
17.451,-0.26,1.28,-0.09
17.454,0.15,0.47,-0.18
17.457,0.54,-0.35,-0.26
17.458,0.82,-1.04,-0.33
17.461,1,-1.52,-0.38
17.467,1.06,-1.79,-0.41
17.467,1.04,-1.89,-0.4
17.468,0.95,-1.86,-0.35
17.47,0.81,-1.72,-0.27
17.472,0.65,-1.54,-0.15
17.475,0.47,-1.36,-0.01
17.477,0.29,-1.19,0.14
