time,wx,wy,wz
90.607,2.47,0.26,-0.04
90.613,2.46,0.26,-0.04
90.613,2.44,0.27,-0.03
90.614,2.43,0.27,-0.04
90.616,2.42,0.27,-0.05
90.620,2.41,0.25,-0.07
90.621,2.40,0.20,-0.11
90.623,2.41,0.11,-0.16
90.626,2.42,-0.01,-0.20
90.628,2.44,-0.17,-0.26
90.630,2.48,-0.35,-0.32
90.633,2.52,-0.55,-0.38
90.635,2.56,-0.76,-0.44
90.642,2.62,-0.98,-0.50
90.642,2.67,-1.19,-0.56
90.643,2.72,-1.38,-0.62
90.645,2.77,-1.56,-0.68
90.647,2.81,-1.70,-0.72
90.649,2.83,-1.80,-0.76
90.652,2.84,-1.87,-0.79
90.677,2.83,-1.91,-0.82
90.677,2.80,-1.92,-0.83
90.677,2.77,-1.90,-0.84
90.678,2.74,-1.84,-0.84
90.678,2.70,-1.76,-0.84
90.678,2.67,-1.66,-0.82
90.678,2.64,-1.52,-0.80
90.678,2.62,-1.36,-0.78
90.678,2.60,-1.19,-0.75
90.678,2.58,-1.00,-0.72
90.678,2.54,-0.81,-0.69
90.680,2.49,-0.63,-0.64
90.683,2.44,-0.47,-0.59
90.684,2.37,-0.33,-0.54
90.687,2.30,-0.19,-0.48
90.689,2.24,-0.06,-0.41
90.691,2.19,0.05,-0.35
90.695,2.15,0.17,-0.29
90.696,2.11,0.27,-0.24
90.698,2.08,0.37,-0.19
90.700,2.05,0.47,-0.15
90.702,2.02,0.54,-0.11
90.705,2.00,0.59,-0.06
90.707,1.98,0.63,-0.02
90.710,1.96,0.66,0.02
90.712,1.94,0.67,0.06
90.714,1.93,0.67,0.09
90.716,1.92,0.65,0.12
90.720,1.92,0.62,0.14
90.722,1.93,0.59,0.16
90.724,1.95,0.55,0.17
90.726,1.97,0.52,0.18
90.728,2.00,0.47,0.18
90.731,2.04,0.42,0.16
90.733,2.07,0.36,0.14
90.735,2.10,0.28,0.12
90.738,2.12,0.20,0.09
90.740,2.15,0.10,0.06
90.742,2.18,-0.00,0.04
90.745,2.20,-0.11,0.02
90.747,2.22,-0.21,-0.00
90.749,2.25,-0.27,-0.03
90.751,2.26,-0.35,-0.05
90.754,2.26,-0.48,-0.05
90.756,2.25,-0.63,-0.05
90.758,2.23,-0.76,-0.04
90.762,2.20,-0.85,-0.03
90.763,2.18,-0.94,-0.02
90.765,2.16,-1.02,-0.01
90.768,2.13,-1.10,-0.00
90.771,2.09,-1.17,0.01
90.773,2.05,-1.24,0.02
90.775,2.02,-1.29,0.03
90.778,1.98,-1.33,0.03
90.781,1.95,-1.36,0.02
90.782,1.92,-1.39,0.01
90.784,1.89,-1.42,-0.01
90.786,1.86,-1.43,-0.02
90.792,1.83,-1.45,-0.03
90.793,1.80,-1.47,-0.05
90.793,1.77,-1.49,-0.07
90.796,1.73,-1.52,-0.09
90.798,1.70,-1.54,-0.10
90.800,1.66,-1.56,-0.11
90.803,1.62,-1.59,-0.13
90.833,1.58,-1.61,-0.14
90.833,1.54,-1.63,-0.15
90.834,1.49,-1.64,-0.17
90.834,1.45,-1.65,-0.18
90.834,1.41,-1.64,-0.18
90.834,1.37,-1.62,-0.18
90.834,1.33,-1.59,-0.19
90.834,1.30,-1.54,-0.18
90.835,1.27,-1.48,-0.18
90.835,1.23,-1.41,-0.18
90.835,1.20,-1.33,-0.18
90.835,1.17,-1.25,-0.18
90.835,1.13,-1.17,-0.17
90.836,1.09,-1.08,-0.17
90.838,1.06,-1.00,-0.16
90.840,1.02,-0.93,-0.15
90.843,0.99,-0.87,-0.14
90.846,0.95,-0.80,-0.12
90.847,0.91,-0.75,-0.10
90.849,0.87,-0.69,-0.08
90.851,0.82,-0.64,-0.06
90.854,0.76,-0.60,-0.03
90.856,0.71,-0.56,0.00
90.859,0.65,-0.52,0.03
90.861,0.58,-0.48,0.06
90.863,0.51,-0.44,0.10
90.866,0.44,-0.39,0.13
90.868,0.37,-0.36,0.16
90.870,0.30,-0.32,0.19
90.872,0.23,-0.30,0.22
90.875,0.16,-0.28,0.25
90.879,0.08,-0.28,0.27
90.880,0.01,-0.28,0.30
90.882,-0.07,-0.29,0.32
90.884,-0.14,-0.30,0.34
90.886,-0.21,-0.31,0.36
90.889,-0.28,-0.33,0.37
90.893,-0.35,-0.35,0.39
90.895,-0.41,-0.38,0.41
90.896,-0.47,-0.39,0.42
90.898,-0.53,-0.40,0.43
90.900,-0.58,-0.42,0.45
90.902,-0.64,-0.44,0.46
90.908,-0.69,-0.47,0.48
90.908,-0.75,-0.51,0.49
90.910,-0.81,-0.56,0.49
90.912,-0.87,-0.61,0.50
90.914,-0.93,-0.66,0.50
90.917,-0.99,-0.72,0.50
90.946,-1.06,-0.79,0.49
90.947,-1.12,-0.85,0.49
90.947,-1.18,-0.92,0.48
90.947,-1.23,-0.98,0.46
90.947,-1.29,-1.03,0.44
90.947,-1.34,-1.08,0.42
90.947,-1.39,-1.13,0.40
90.947,-1.43,-1.17,0.38
90.948,-1.46,-1.21,0.35
90.948,-1.48,-1.25,0.32
90.948,-1.49,-1.28,0.29
90.948,-1.48,-1.31,0.25
90.948,-1.47,-1.36,0.22
90.949,-1.44,-1.41,0.18
90.951,-1.39,-1.46,0.14
90.954,-1.34,-1.51,0.11
90.956,-1.27,-1.56,0.07
90.958,-1.20,-1.62,0.03
90.961,-1.12,-1.69,-0.01
90.963,-1.04,-1.76,-0.04
90.965,-0.95,-1.82,-0.07
90.968,-0.86,-1.89,-0.10
90.970,-0.76,-1.95,-0.13
90.972,-0.65,-1.98,-0.16
90.975,-0.53,-1.99,-0.19
90.977,-0.40,-1.99,-0.21
90.980,-0.26,-1.98,-0.23
90.982,-0.11,-1.95,-0.25
90.984,0.04,-1.90,-0.27
90.986,0.20,-1.84,-0.28
90.989,0.37,-1.77,-0.28
90.991,0.53,-1.68,-0.29
90.994,0.67,-1.55,-0.28
90.996,0.81,-1.41,-0.27
90.998,0.93,-1.24,-0.25
91.001,1.04,-1.07,-0.22
91.003,1.11,-0.87,-0.18
91.005,1.17,-0.69,-0.13
91.007,1.22,-0.50,-0.08
91.010,1.25,-0.33,-0.04
91.012,1.27,-0.17,-0.00
91.014,1.27,-0.02,0.02
91.017,1.26,0.10,0.04
91.020,1.23,0.20,0.06
91.021,1.18,0.27,0.07
91.036,1.13,0.29,0.08
91.036,1.07,0.26,0.09
91.036,1.01,0.18,0.10
91.037,0.95,0.05,0.11
91.037,0.89,-0.13,0.11
91.037,0.85,-0.35,0.12
91.039,0.82,-0.59,0.12
91.041,0.79,-0.83,0.12
91.045,0.75,-1.04,0.12
91.045,0.70,-1.22,0.10
91.047,0.62,-1.32,0.09
91.049,0.52,-1.34,0.08
91.051,0.40,-1.26,0.08
91.054,0.27,-1.07,0.10
91.059,0.10,-0.76,0.12
91.059,-0.10,-0.33,0.14
91.061,-0.33,0.17,0.16
91.063,-0.57,0.75,0.16
91.065,-0.81,1.36,0.15
91.068,-1.02,1.94,0.12
91.070,-1.18,2.47,0.09
91.085,-1.28,2.89,0.07
91.085,-1.30,3.18,0.08
91.086,-1.24,3.37,0.11
91.086,-1.11,3.43,0.16
91.086,-0.95,3.39,0.23
91.086,-0.77,3.26,0.30
91.086,-0.58,3.07,0.36
91.089,-0.41,2.80,0.41
91.091,-0.27,2.46,0.43
91.094,-0.16,2.06,0.43
91.096,-0.09,1.63,0.41
91.098,-0.06,1.20,0.37
91.100,-0.06,0.79,0.32
91.102,-0.09,0.41,0.28
91.105,-0.14,0.07,0.24
91.107,-0.21,-0.22,0.22
91.110,-0.29,-0.47,0.19
91.112,-0.38,-0.67,0.16
91.114,-0.48,-0.81,0.13
91.117,-0.58,-0.90,0.10
91.120,-0.68,-0.93,0.06
91.122,-0.79,-0.90,0.03
91.124,-0.90,-0.81,0.00
91.126,-1.03,-0.65,-0.01
91.128,-1.17,-0.45,-0.01
91.130,-1.33,-0.21,0.02
91.133,-1.50,0.04,0.08
91.135,-1.68,0.29,0.15
91.138,-1.84,0.53,0.23
91.140,-2.00,0.74,0.30
91.142,-2.14,0.94,0.38
91.145,-2.28,1.13,0.45
91.147,-2.39,1.31,0.52
91.149,-2.49,1.47,0.60
91.152,-2.58,1.61,0.66
91.154,-2.66,1.74,0.73
91.156,-2.73,1.85,0.78
91.159,-2.78,1.93,0.83
91.161,-2.81,1.98,0.88
91.163,-2.83,2.01,0.92
91.166,-2.82,1.98,0.95
91.168,-2.78,1.91,0.96
91.170,-2.71,1.80,0.97
91.173,-2.63,1.66,0.97
91.175,-2.54,1.51,0.95
91.178,-2.44,1.35,0.93
91.181,-2.34,1.22,0.90
91.182,-2.25,1.11,0.86
91.185,-2.17,1.01,0.82
91.187,-2.09,0.91,0.79
91.193,-2.02,0.84,0.76
91.193,-1.96,0.77,0.73
91.195,-1.92,0.70,0.70
91.197,-1.88,0.65,0.68
91.198,-1.85,0.61,0.66
91.201,-1.83,0.59,0.64
91.203,-1.82,0.59,0.62
91.217,-1.81,0.60,0.59
91.217,-1.80,0.63,0.57
91.218,-1.79,0.64,0.54
91.218,-1.79,0.68,0.51
91.218,-1.78,0.70,0.47
91.218,-1.76,0.73,0.42
91.220,-1.76,0.74,0.36
91.221,-1.76,0.74,0.31
91.223,-1.76,0.72,0.26
91.226,-1.76,0.66,0.20
91.228,-1.76,0.59,0.16
91.230,-1.76,0.51,0.11
91.233,-1.75,0.44,0.08
91.235,-1.74,0.39,0.04
91.237,-1.73,0.35,0.01
91.240,-1.71,0.32,-0.02
91.243,-1.70,0.30,-0.04
91.247,-1.68,0.30,-0.05
91.247,-1.66,0.29,-0.06
91.249,-1.64,0.30,-0.05
91.252,-1.62,0.31,-0.03
91.254,-1.60,0.32,0.00
91.256,-1.58,0.34,0.03
91.258,-1.57,0.36,0.07
91.261,-1.54,0.38,0.10
91.263,-1.52,0.43,0.13
91.266,-1.49,0.46,0.16
91.268,-1.47,0.49,0.20
91.270,-1.44,0.54,0.25
91.273,-1.42,0.59,0.29
91.275,-1.40,0.64,0.33
91.279,-1.38,0.68,0.36
91.281,-1.38,0.72,0.40
91.282,-1.37,0.74,0.43
91.284,-1.36,0.76,0.45
91.287,-1.37,0.78,0.47
91.289,-1.37,0.80,0.49
91.291,-1.37,0.83,0.50
91.294,-1.37,0.85,0.50
91.296,-1.37,0.87,0.50
91.298,-1.37,0.89,0.49
91.301,-1.36,0.93,0.49
91.303,-1.35,0.96,0.48
91.305,-1.34,0.99,0.46
91.311,-1.33,1.02,0.44
91.311,-1.32,1.05,0.41
91.313,-1.32,1.07,0.39
91.315,-1.31,1.10,0.36
91.317,-1.30,1.12,0.33
91.321,-1.29,1.14,0.31
91.322,-1.29,1.17,0.29
91.351,-1.28,1.20,0.26
91.351,-1.27,1.22,0.24
91.352,-1.26,1.24,0.21
91.352,-1.25,1.26,0.19
91.352,-1.25,1.28,0.16
91.352,-1.24,1.29,0.14
91.352,-1.23,1.30,0.13
91.352,-1.23,1.32,0.11
91.352,-1.22,1.34,0.09
91.353,-1.22,1.35,0.08
91.353,-1.23,1.36,0.06
91.353,-1.23,1.38,0.04
91.353,-1.24,1.39,0.02
91.355,-1.25,1.39,0.00
91.357,-1.26,1.39,-0.01
91.359,-1.27,1.39,-0.03
91.363,-1.28,1.39,-0.05
91.365,-1.29,1.37,-0.06
91.368,-1.29,1.36,-0.08
91.368,-1.29,1.35,-0.09
91.371,-1.29,1.33,-0.09
91.374,-1.30,1.31,-0.10
91.375,-1.30,1.29,-0.10
91.381,-1.31,1.27,-0.11
91.382,-1.31,1.26,-0.12
91.382,-1.31,1.25,-0.13
91.384,-1.32,1.24,-0.13
91.387,-1.34,1.24,-0.13
91.389,-1.35,1.23,-0.13
91.391,-1.36,1.22,-0.13
91.395,-1.36,1.21,-0.13
91.398,-1.37,1.21,-0.14
91.398,-1.37,1.22,-0.13
91.401,-1.38,1.24,-0.13
91.403,-1.39,1.26,-0.13
91.405,-1.39,1.26,-0.12
91.408,-1.40,1.27,-0.12
91.410,-1.41,1.27,-0.11
91.414,-1.42,1.27,-0.11
91.415,-1.43,1.26,-0.11
91.417,-1.43,1.25,-0.11
91.421,-1.42,1.23,-0.11
91.422,-1.42,1.21,-0.11
91.424,-1.40,1.18,-0.12
91.426,-1.38,1.15,-0.13
91.429,-1.37,1.11,-0.15
91.431,-1.35,1.07,-0.16
91.433,-1.32,1.03,-0.17
91.436,-1.30,0.99,-0.19
91.438,-1.27,0.95,-0.20
91.444,-1.24,0.92,-0.21
91.445,-1.21,0.88,-0.22
91.448,-1.18,0.84,-0.23
91.448,-1.16,0.82,-0.25
91.450,-1.13,0.80,-0.26
91.452,-1.10,0.78,-0.27
91.454,-1.08,0.78,-0.27
91.484,-1.05,0.78,-0.29
91.484,-1.03,0.78,-0.30
91.484,-1.00,0.80,-0.31
91.485,-0.97,0.80,-0.33
91.485,-0.95,0.83,-0.34
91.485,-0.92,0.85,-0.35
91.485,-0.89,0.87,-0.36
91.485,-0.86,0.90,-0.37
91.485,-0.82,0.92,-0.38
91.485,-0.79,0.95,-0.38
91.486,-0.76,0.98,-0.37
91.487,-0.72,1.00,-0.37
91.487,-0.69,1.02,-0.36
91.487,-0.65,1.04,-0.34
91.489,-0.62,1.05,-0.32
91.492,-0.59,1.04,-0.30
91.494,-0.56,1.03,-0.28
91.496,-0.53,1.00,-0.25
91.501,-0.51,0.96,-0.22
91.501,-0.50,0.91,-0.19
91.503,-0.47,0.83,-0.17
91.505,-0.46,0.73,-0.15
91.507,-0.44,0.64,-0.12
91.510,-0.42,0.54,-0.11
91.513,-0.41,0.43,-0.09
91.515,-0.40,0.32,-0.08
91.517,-0.39,0.21,-0.07
91.519,-0.38,0.12,-0.07
91.521,-0.38,0.02,-0.07
91.524,-0.37,-0.06,-0.07
91.526,-0.36,-0.14,-0.07
91.529,-0.35,-0.21,-0.07
91.531,-0.33,-0.26,-0.07
91.533,-0.32,-0.29,-0.06
91.536,-0.29,-0.30,-0.06
91.538,-0.27,-0.29,-0.05
91.541,-0.24,-0.27,-0.05
91.543,-0.21,-0.22,-0.04
91.545,-0.18,-0.17,-0.03
91.547,-0.14,-0.11,-0.02
91.550,-0.09,-0.04,-0.01
91.552,-0.04,0.03,-0.01
91.554,0.01,0.10,-0.00
91.557,0.07,0.17,0.00
91.559,0.15,0.24,0.00
91.562,0.23,0.29,-0.01
91.564,0.32,0.33,-0.03
91.566,0.41,0.35,-0.05
91.568,0.51,0.35,-0.09
91.571,0.60,0.33,-0.12
91.573,0.69,0.28,-0.16
91.579,0.79,0.22,-0.19
91.579,0.90,0.15,-0.22
91.581,1.02,0.11,-0.24
91.582,1.14,0.07,-0.26
91.585,1.27,0.04,-0.26
91.587,1.41,0.02,-0.26
91.589,1.54,0.02,-0.26
91.614,1.66,0.02,-0.24
91.614,1.78,0.02,-0.22
91.614,1.89,0.03,-0.20
91.615,2.00,0.03,-0.17
91.615,2.09,0.02,-0.14
91.615,2.17,0.01,-0.12
91.615,2.24,-0.00,-0.10
91.615,2.30,-0.03,-0.09
91.615,2.35,-0.06,-0.09
91.616,2.39,-0.10,-0.09
91.616,2.43,-0.16,-0.10
91.618,2.47,-0.21,-0.10
91.620,2.50,-0.26,-0.10
91.622,2.53,-0.30,-0.10
91.625,2.56,-0.34,-0.09
91.627,2.59,-0.37,-0.08
91.630,2.61,-0.39,-0.06
91.632,2.63,-0.40,-0.04
91.636,2.63,-0.38,-0.02
91.636,2.63,-0.36,0.00
91.638,2.63,-0.32,0.03
91.641,2.61,-0.27,0.06
91.642,2.59,-0.22,0.09
91.645,2.56,-0.18,0.11
91.648,2.52,-0.14,0.13
91.650,2.48,-0.10,0.14
91.652,2.44,-0.08,0.14
91.654,2.41,-0.08,0.13
91.656,2.38,-0.08,0.12
91.659,2.35,-0.11,0.09
91.663,2.34,-0.16,0.06
91.664,2.33,-0.24,0.02
91.666,2.32,-0.36,-0.03
91.668,2.33,-0.50,-0.07
91.671,2.33,-0.66,-0.12
91.673,2.35,-0.83,-0.17
91.675,2.37,-1.00,-0.22
91.678,2.40,-1.17,-0.28
91.681,2.44,-1.33,-0.32
91.682,2.48,-1.46,-0.37
91.685,2.52,-1.55,-0.41
91.688,2.57,-1.62,-0.45
91.689,2.62,-1.64,-0.50
91.692,2.66,-1.62,-0.54
91.694,2.69,-1.56,-0.57
91.697,2.72,-1.45,-0.61
91.699,2.73,-1.30,-0.64
91.701,2.73,-1.10,-0.66
91.704,2.72,-0.88,-0.67
91.706,2.70,-0.64,-0.68
91.713,2.67,-0.39,-0.68
91.713,2.61,-0.17,-0.66
91.714,2.52,0.01,-0.61
91.722,2.40,0.16,-0.56
91.722,2.26,0.25,-0.49
91.723,2.12,0.32,-0.42
91.754,1.98,0.38,-0.35
91.755,1.86,0.44,-0.28
91.755,1.75,0.47,-0.21
91.755,1.66,0.47,-0.16
91.755,1.59,0.44,-0.10
91.756,1.53,0.39,-0.04
91.756,1.50,0.34,0.02
91.756,1.49,0.30,0.07
91.756,1.50,0.27,0.11
91.756,1.54,0.24,0.14
91.756,1.58,0.21,0.16
91.756,1.63,0.18,0.17
91.756,1.68,0.16,0.17
91.757,1.74,0.15,0.17
91.757,1.79,0.14,0.16
91.758,1.85,0.13,0.15
91.759,1.90,0.12,0.14
91.761,1.94,0.11,0.12
91.764,1.99,0.12,0.10
91.766,2.02,0.11,0.08
91.768,2.04,0.03,0.07
91.771,2.05,-0.11,0.06
91.773,2.06,-0.24,0.05
91.775,2.07,-0.35,0.04
91.777,2.08,-0.43,0.04
91.782,2.10,-0.48,0.05
91.782,2.10,-0.52,0.06
91.784,2.10,-0.57,0.09
91.787,2.10,-0.62,0.11
91.789,2.09,-0.68,0.13
91.792,2.07,-0.74,0.16
91.794,2.04,-0.80,0.18
91.797,2.02,-0.86,0.20
91.799,2.00,-0.91,0.22
91.801,1.98,-0.94,0.24
91.803,1.96,-0.97,0.25
91.805,1.93,-1.00,0.26
91.808,1.90,-1.03,0.27
91.810,1.87,-1.05,0.28
91.813,1.84,-1.09,0.29
91.816,1.80,-1.14,0.30
91.817,1.76,-1.20,0.30
91.819,1.72,-1.26,0.31
91.829,1.68,-1.32,0.31
91.829,1.65,-1.38,0.31
91.829,1.60,-1.44,0.32
91.829,1.57,-1.50,0.33
91.832,1.54,-1.57,0.34
91.834,1.51,-1.63,0.34
91.836,1.49,-1.69,0.33
91.838,1.47,-1.75,0.32
91.846,1.45,-1.81,0.32
91.847,1.44,-1.85,0.32
91.847,1.43,-1.88,0.31
91.848,1.41,-1.91,0.30
91.851,1.40,-1.93,0.29
91.877,1.38,-1.95,0.28
91.878,1.36,-1.95,0.26
91.878,1.35,-1.94,0.25
91.878,1.34,-1.91,0.23
91.878,1.32,-1.87,0.22
91.878,1.29,-1.82,0.21
91.878,1.27,-1.78,0.20
91.878,1.23,-1.72,0.18
91.879,1.20,-1.66,0.17
91.879,1.16,-1.60,0.16
91.879,1.12,-1.54,0.15
91.879,1.06,-1.50,0.13
91.881,1.01,-1.46,0.13
91.882,0.95,-1.41,0.13
91.885,0.89,-1.36,0.13
91.887,0.84,-1.30,0.14
91.891,0.79,-1.25,0.15
91.892,0.73,-1.19,0.16
91.894,0.67,-1.13,0.18
91.896,0.61,-1.06,0.21
91.899,0.55,-0.99,0.23
91.902,0.48,-0.93,0.26
91.903,0.42,-0.87,0.28
91.905,0.35,-0.81,0.31
91.908,0.28,-0.77,0.33
91.916,0.20,-0.73,0.35
91.916,0.13,-0.70,0.37
91.916,0.06,-0.67,0.38
91.918,-0.01,-0.65,0.39
91.919,-0.08,-0.63,0.40
91.922,-0.15,-0.63,0.40
91.924,-0.22,-0.61,0.40
91.926,-0.28,-0.59,0.40
91.929,-0.34,-0.59,0.40
91.931,-0.40,-0.59,0.39
91.933,-0.45,-0.59,0.38
91.936,-0.50,-0.60,0.37
91.938,-0.54,-0.60,0.36
91.941,-0.58,-0.62,0.35
91.943,-0.61,-0.65,0.33
91.945,-0.65,-0.68,0.32
91.947,-0.68,-0.71,0.31
91.950,-0.71,-0.74,0.30
91.952,-0.74,-0.77,0.28
91.954,-0.77,-0.79,0.27
91.956,-0.80,-0.82,0.26
91.959,-0.82,-0.85,0.25
91.961,-0.85,-0.86,0.24
91.964,-0.87,-0.90,0.23
91.966,-0.89,-0.93,0.21
91.968,-0.91,-0.97,0.20
91.970,-0.93,-1.00,0.18
91.973,-0.95,-1.04,0.16
91.975,-0.97,-1.09,0.15
91.978,-1.00,-1.16,0.14
91.981,-1.02,-1.21,0.12
91.982,-1.04,-1.29,0.10
91.984,-1.05,-1.38,0.08
91.987,-1.06,-1.46,0.06
91.989,-1.06,-1.56,0.05
91.991,-1.06,-1.65,0.04
91.994,-1.05,-1.75,0.03
91.996,-1.03,-1.86,0.02
91.998,-1.01,-1.96,0.02
92.001,-0.97,-2.06,0.03
92.003,-0.93,-2.15,0.03
92.005,-0.87,-2.21,0.03
92.008,-0.79,-2.25,0.04
92.010,-0.70,-2.26,0.04
92.012,-0.60,-2.24,0.04
92.015,-0.47,-2.19,0.05
92.017,-0.34,-2.12,0.04
92.019,-0.20,-2.02,0.04
92.023,-0.06,-1.89,0.04
92.024,0.09,-1.75,0.04
92.027,0.22,-1.57,0.04
92.029,0.35,-1.38,0.04
92.031,0.46,-1.18,0.05
92.033,0.55,-0.98,0.05
92.036,0.63,-0.78,0.06
92.038,0.69,-0.58,0.06
92.041,0.74,-0.40,0.06
92.043,0.78,-0.22,0.06
92.045,0.81,-0.06,0.06
92.048,0.83,0.10,0.07
92.050,0.83,0.25,0.08
92.052,0.84,0.36,0.08
92.054,0.83,0.44,0.11
92.057,0.83,0.47,0.13
92.060,0.80,0.48,0.16
92.062,0.76,0.46,0.20
92.065,0.73,0.37,0.24
92.067,0.70,0.25,0.29
92.069,0.66,0.12,0.33
92.071,0.62,-0.02,0.38
92.073,0.57,-0.16,0.42
92.076,0.52,-0.28,0.46
92.078,0.47,-0.40,0.51
92.082,0.41,-0.50,0.54
92.083,0.35,-0.57,0.58
92.085,0.28,-0.63,0.60
92.087,0.19,-0.65,0.61
92.090,0.10,-0.64,0.59
92.092,-0.00,-0.58,0.57
92.098,-0.12,-0.49,0.54
92.098,-0.25,-0.34,0.51
92.099,-0.42,-0.12,0.47
92.107,-0.59,0.17,0.42
92.107,-0.77,0.51,0.37
92.107,-0.95,0.91,0.30
92.108,-1.13,1.33,0.23
92.131,-1.30,1.74,0.15
92.132,-1.45,2.12,0.07
92.132,-1.56,2.41,-0.00
92.132,-1.63,2.64,-0.07
92.132,-1.64,2.81,-0.12
92.132,-1.60,2.92,-0.15
92.133,-1.51,2.97,-0.17
92.133,-1.36,2.98,-0.16
92.133,-1.18,2.95,-0.15
92.133,-0.97,2.84,-0.13
92.134,-0.75,2.61,-0.12
92.136,-0.54,2.26,-0.11
92.138,-0.33,1.79,-0.11
92.141,-0.16,1.25,-0.13
92.143,-0.01,0.68,-0.18
92.145,0.11,0.12,-0.24
92.147,0.17,-0.36,-0.31
92.150,0.20,-0.75,-0.37
92.152,0.18,-1.04,-0.40
92.154,0.15,-1.26,-0.41
92.157,0.08,-1.43,-0.41
92.159,0.03,-1.56,-0.39
92.161,-0.04,-1.63,-0.36
92.165,-0.11,-1.68,-0.32
92.166,-0.20,-1.67,-0.28
92.168,-0.30,-1.60,-0.24
92.171,-0.42,-1.45,-0.18
92.173,-0.57,-1.25,-0.12
92.175,-0.72,-1.02,-0.06
92.178,-0.88,-0.76,0.01
92.181,-1.03,-0.50,0.08
92.183,-1.18,-0.23,0.16
92.185,-1.32,0.05,0.26
92.187,-1.46,0.35,0.38
92.189,-1.60,0.65,0.49
92.192,-1.74,0.94,0.59
92.194,-1.88,1.21,0.68
92.196,-2.01,1.45,0.77
92.200,-2.13,1.66,0.84
92.201,-2.24,1.84,0.91
92.203,-2.34,2.01,0.97
92.206,-2.43,2.16,1.02
92.208,-2.49,2.27,1.07
92.211,-2.53,2.35,1.12
92.213,-2.55,2.41,1.15
92.216,-2.56,2.44,1.18
92.218,-2.54,2.44,1.18
92.220,-2.50,2.41,1.17
92.222,-2.44,2.33,1.14
92.224,-2.36,2.22,1.10
92.227,-2.26,2.07,1.04
92.229,-2.15,1.89,0.97
92.232,-2.03,1.68,0.89
92.235,-1.90,1.46,0.80
92.236,-1.75,1.24,0.71
92.238,-1.62,1.03,0.63
92.241,-1.49,0.83,0.55
92.243,-1.38,0.64,0.48
92.245,-1.29,0.45,0.43
92.248,-1.20,0.28,0.38
92.252,-1.13,0.14,0.33
92.252,-1.08,0.04,0.28
92.255,-1.05,-0.06,0.23
92.257,-1.03,-0.13,0.19
92.259,-1.03,-0.19,0.15
92.265,-1.04,-0.25,0.11
92.266,-1.05,-0.27,0.08
92.267,-1.08,-0.28,0.05
92.269,-1.12,-0.27,0.02
92.271,-1.16,-0.25,0.00
92.273,-1.21,-0.22,-0.01
92.276,-1.26,-0.17,-0.02
92.308,-1.31,-0.11,-0.02
92.309,-1.36,-0.04,-0.02
92.309,-1.41,0.02,-0.03
92.309,-1.45,0.08,-0.02
92.310,-1.49,0.14,-0.02
92.310,-1.53,0.20,-0.01
92.310,-1.55,0.25,0.00
92.310,-1.58,0.30,0.01
92.310,-1.59,0.35,0.03
92.310,-1.60,0.40,0.05
92.310,-1.60,0.44,0.08
92.310,-1.59,0.48,0.10
92.311,-1.57,0.52,0.14
92.311,-1.55,0.55,0.18
92.311,-1.53,0.57,0.22
92.313,-1.51,0.58,0.25
92.315,-1.49,0.57,0.29
92.317,-1.47,0.57,0.33
92.320,-1.45,0.56,0.37
92.322,-1.43,0.56,0.40
92.324,-1.41,0.57,0.43
92.327,-1.40,0.59,0.46
92.329,-1.39,0.62,0.48
92.331,-1.39,0.66,0.49
92.334,-1.39,0.69,0.50
92.336,-1.40,0.72,0.51
92.339,-1.42,0.76,0.51
92.342,-1.43,0.80,0.50
92.343,-1.45,0.85,0.49
92.345,-1.46,0.89,0.46
92.348,-1.46,0.94,0.43
92.350,-1.47,0.97,0.40
92.353,-1.47,1.00,0.36
92.355,-1.46,1.02,0.33
92.357,-1.46,1.05,0.30
92.360,-1.45,1.07,0.26
92.362,-1.44,1.08,0.22
92.364,-1.44,1.10,0.19
92.367,-1.43,1.11,0.15
92.369,-1.42,1.13,0.11
92.371,-1.41,1.14,0.07
92.374,-1.39,1.15,0.04
92.376,-1.37,1.16,0.01
92.383,-1.34,1.17,-0.02
92.385,-1.32,1.18,-0.03
92.386,-1.30,1.18,-0.05
92.387,-1.28,1.18,-0.06
92.388,-1.26,1.19,-0.06
92.391,-1.25,1.19,-0.07
92.392,-1.24,1.20,-0.08
92.421,-1.23,1.21,-0.08
92.422,-1.21,1.23,-0.09
92.422,-1.21,1.25,-0.09
92.422,-1.20,1.27,-0.09
92.422,-1.20,1.29,-0.10
92.422,-1.21,1.29,-0.10
92.422,-1.21,1.28,-0.10
92.423,-1.22,1.27,-0.10
92.423,-1.23,1.24,-0.10
92.423,-1.23,1.20,-0.10
92.423,-1.23,1.17,-0.11
92.423,-1.23,1.12,-0.11
92.424,-1.23,1.07,-0.11
92.425,-1.23,1.04,-0.11
92.427,-1.23,0.99,-0.12
92.429,-1.23,0.95,-0.12
92.431,-1.23,0.91,-0.13
92.436,-1.24,0.87,-0.14
92.436,-1.24,0.83,-0.16
92.438,-1.25,0.80,-0.17
92.441,-1.26,0.76,-0.18
92.443,-1.27,0.73,-0.19
92.445,-1.28,0.71,-0.20
92.448,-1.28,0.69,-0.20
92.452,-1.29,0.67,-0.21
92.455,-1.30,0.65,-0.21
92.455,-1.30,0.65,-0.22
92.457,-1.30,0.64,-0.22
92.459,-1.31,0.64,-0.22
92.462,-1.31,0.63,-0.23
92.464,-1.31,0.62,-0.23
92.467,-1.31,0.61,-0.23
