time,wx,wy,wz
1.822,-0.07,-2.08,0.30
1.824,-0.06,-2.05,0.27
1.826,-0.07,-1.92,0.22
1.828,-0.06,-1.77,0.15
1.831,-0.04,-1.60,0.04
1.833,-0.02,-1.49,-0.09
1.835,0.05,-1.37,-0.24
1.839,0.13,-1.26,-0.39
1.841,0.22,-1.25,-0.50
1.842,0.31,-1.25,-0.60
1.845,0.43,-1.26,-0.69
1.847,0.55,-1.28,-0.76
1.849,0.68,-1.29,-0.81
1.852,0.77,-1.28,-0.84
1.854,0.85,-1.28,-0.84
1.857,0.92,-1.28,-0.78
1.859,1.00,-1.28,-0.69
1.861,1.07,-1.31,-0.60
1.863,1.13,-1.32,-0.53
1.866,1.16,-1.30,-0.46
1.868,1.19,-1.26,-0.41
1.870,1.19,-1.20,-0.36
1.873,1.16,-1.14,-0.33
1.875,1.14,-1.06,-0.31
1.877,1.09,-0.97,-0.28
1.880,1.03,-0.88,-0.27
1.882,0.97,-0.78,-0.27
1.885,0.89,-0.70,-0.28
1.887,0.80,-0.61,-0.29
1.889,0.71,-0.56,-0.31
1.891,0.63,-0.52,-0.33
1.894,0.55,-0.51,-0.36
1.896,0.46,-0.52,-0.37
1.898,0.39,-0.55,-0.38
1.901,0.31,-0.59,-0.38
1.903,0.23,-0.64,-0.37
1.905,0.18,-0.70,-0.35
1.908,0.13,-0.77,-0.33
1.910,0.10,-0.84,-0.29
1.912,0.08,-0.91,-0.25
1.915,0.07,-0.99,-0.20
1.918,0.05,-1.01,-0.18
1.920,0.04,-1.00,-0.21
1.922,0.01,-0.99,-0.23
1.924,-0.01,-1.00,-0.26
1.926,-0.03,-1.05,-0.28
1.929,-0.04,-1.11,-0.29
1.931,-0.04,-1.18,-0.30
1.933,-0.03,-1.25,-0.30
1.936,-0.02,-1.30,-0.29
1.938,-0.01,-1.32,-0.29
1.942,-0.01,-1.33,-0.28
1.943,-0.01,-1.32,-0.27
1.945,-0.01,-1.29,-0.26
1.947,-0.00,-1.27,-0.25
1.949,0.01,-1.25,-0.23
1.952,0.03,-1.20,-0.21
1.954,0.06,-1.15,-0.18
1.957,0.06,-1.08,-0.13
1.959,0.06,-0.98,-0.07
1.961,0.07,-0.86,0.00
1.963,0.07,-0.73,0.08
1.966,0.05,-0.60,0.15
1.968,0.07,-0.50,0.23
1.970,0.10,-0.40,0.32
1.973,0.11,-0.31,0.41
1.975,0.14,-0.22,0.51
1.977,0.15,-0.14,0.62
1.980,0.16,-0.07,0.73
1.982,0.19,0.00,0.85
1.984,0.21,0.06,0.97
1.987,0.23,0.11,1.11
1.989,0.27,0.13,1.26
1.992,0.32,0.13,1.43
1.994,0.37,0.11,1.61
1.996,0.41,0.08,1.79
1.998,0.48,0.04,1.96
2.001,0.52,0.00,2.13
2.003,0.59,-0.01,2.28
2.005,0.63,-0.04,2.39
2.008,0.68,-0.08,2.49
2.010,0.73,-0.12,2.57
2.012,0.76,-0.17,2.65
2.015,0.80,-0.21,2.73
2.017,0.81,-0.25,2.81
2.019,0.82,-0.28,2.89
2.022,0.83,-0.31,2.96
2.024,0.82,-0.38,3.03
2.026,0.82,-0.47,3.09
2.029,0.86,-0.62,3.15
2.031,0.90,-0.81,3.19
2.033,0.96,-1.02,3.23
2.036,1.02,-1.26,3.24
2.038,1.10,-1.50,3.20
2.042,1.21,-1.72,3.07
2.043,1.36,-1.82,2.85
2.045,1.53,-1.74,2.56
2.047,1.73,-1.43,2.22
2.050,1.92,-0.91,1.87
2.052,2.11,-0.28,1.52
2.054,2.24,0.42,1.17
2.057,2.24,1.08,0.87
2.059,2.12,1.61,0.61
2.061,1.94,1.88,0.42
2.063,1.74,1.89,0.28
2.066,1.54,1.70,0.21
2.069,1.35,1.38,0.19
2.071,1.17,0.99,0.20
2.073,1.00,0.62,0.21
2.075,0.84,0.28,0.24
2.077,0.69,-0.00,0.26
2.080,0.58,-0.20,0.29
2.082,0.47,-0.33,0.32
2.085,0.39,-0.39,0.35
2.087,0.37,-0.37,0.37
2.091,0.36,-0.33,0.37
2.091,0.38,-0.25,0.36
2.094,0.38,-0.14,0.32
2.096,0.37,-0.02,0.26
2.098,0.35,0.08,0.16
2.101,0.40,0.09,0.04
2.103,0.44,0.06,-0.09
2.105,0.50,-0.01,-0.25
2.108,0.54,-0.04,-0.43
2.110,0.52,-0.25,-0.65
2.112,0.78,-0.04,-0.97
2.115,0.92,-0.05,-1.27
2.117,1.04,0.11,-1.56
2.120,1.14,0.40,-1.84
2.122,1.26,0.70,-2.08
2.124,1.39,1.07,-2.27
2.126,1.50,1.59,-2.22
2.129,1.55,2.02,-1.79
2.131,1.43,2.18,-1.01
2.133,0.99,2.05,0.04
2.136,0.33,1.71,1.10
2.138,-0.33,1.37,1.93
2.142,-0.83,0.98,2.40
2.143,-1.13,0.42,2.52
2.145,-1.23,-0.17,2.37
2.147,-1.19,-0.62,2.08
2.150,-1.08,-0.94,1.73
2.153,-0.94,-1.09,1.37
2.155,-0.79,-1.10,1.02
2.157,-0.66,-1.03,0.69
2.159,-0.54,-0.86,0.36
2.162,-0.45,-0.61,0.05
2.164,-0.37,-0.31,-0.23
2.166,-0.30,-0.01,-0.45
2.169,-0.25,0.28,-0.58
2.171,-0.21,0.46,-0.61
2.173,-0.18,0.55,-0.52
2.175,-0.19,0.56,-0.40
2.178,-0.19,0.53,-0.28
2.180,-0.17,0.49,-0.19
2.182,-0.14,0.44,-0.11
2.184,-0.11,0.40,-0.05
2.187,-0.08,0.33,0.01
2.189,-0.07,0.28,0.07
2.192,-0.06,0.22,0.12
2.194,-0.08,0.16,0.17
2.196,-0.09,0.11,0.20
2.199,-0.13,0.05,0.22
2.202,-0.16,0.01,0.24
2.203,-0.20,-0.03,0.26
2.205,-0.24,-0.05,0.28
2.208,-0.27,-0.07,0.30
2.210,-0.30,-0.08,0.31
2.213,-0.34,-0.07,0.33
2.215,-0.37,-0.03,0.36
2.217,-0.39,0.02,0.38
2.220,-0.42,0.09,0.41
2.222,-0.44,0.18,0.44
2.224,-0.47,0.28,0.46
2.226,-0.49,0.39,0.49
2.229,-0.51,0.52,0.51
2.231,-0.53,0.65,0.53
2.233,-0.55,0.79,0.54
2.236,-0.57,0.94,0.55
2.238,-0.59,1.08,0.56
2.240,-0.61,1.21,0.57
2.243,-0.63,1.32,0.59
2.245,-0.65,1.43,0.60
2.247,-0.68,1.54,0.62
2.250,-0.70,1.63,0.64
2.252,-0.73,1.71,0.66
2.254,-0.75,1.78,0.68
2.257,-0.76,1.81,0.69
2.259,-0.77,1.80,0.69
2.262,-0.76,1.76,0.69
2.264,-0.76,1.69,0.68
2.266,-0.73,1.59,0.68
2.268,-0.69,1.47,0.69
2.271,-0.63,1.32,0.70
2.273,-0.59,1.11,0.67
2.275,-0.53,0.91,0.65
2.278,-0.49,0.71,0.64
2.280,-0.47,0.52,0.66
2.282,-0.43,0.31,0.68
2.285,-0.38,0.12,0.70
2.287,-0.33,-0.03,0.67
2.289,-0.26,-0.16,0.60
2.292,-0.17,-0.27,0.47
2.294,-0.05,-0.39,0.29
2.296,0.09,-0.58,0.11
2.299,0.28,-0.87,-0.04
2.303,0.52,-1.27,-0.14
2.303,0.74,-1.65,-0.19
2.306,0.89,-1.94,-0.19
2.309,1.01,-2.16,-0.18
2.310,1.10,-2.29,-0.15
2.312,1.15,-2.33,-0.11
2.315,1.14,-2.26,-0.06
2.317,1.01,-2.06,-0.01
2.320,0.79,-1.78,0.02
2.322,0.50,-1.45,0.06
2.325,0.17,-1.01,0.12
2.326,-0.16,-0.53,0.16
2.329,-0.45,-0.09,0.17
2.331,-0.65,0.30,0.15
2.333,-0.81,0.59,0.11
2.336,-0.90,0.77,0.06
2.338,-0.92,0.84,0.01
2.341,-0.90,0.84,-0.04
2.343,-0.82,0.78,-0.06
2.345,-0.73,0.69,-0.07
2.347,-0.62,0.59,-0.06
2.350,-0.51,0.48,-0.05
2.352,-0.41,0.39,-0.04
2.355,-0.33,0.31,-0.02
2.357,-0.25,0.25,-0.02
2.359,-0.21,0.22,-0.02
2.362,-0.17,0.20,-0.03
2.364,-0.16,0.20,-0.03
2.366,-0.15,0.21,-0.03
2.368,-0.15,0.22,-0.03
2.371,-0.16,0.24,-0.03
2.373,-0.17,0.26,-0.03
2.376,-0.16,0.30,-0.04
2.378,-0.16,0.33,-0.04
2.380,-0.16,0.37,-0.05
2.382,-0.15,0.40,-0.05
2.385,-0.15,0.45,-0.06
2.387,-0.14,0.48,-0.07
2.389,-0.14,0.51,-0.08
2.392,-0.13,0.53,-0.09
2.394,-0.12,0.55,-0.10
2.396,-0.11,0.56,-0.11
2.399,-0.10,0.57,-0.12
2.402,-0.10,0.58,-0.12
2.403,-0.08,0.58,-0.12
2.406,-0.07,0.57,-0.13
2.409,-0.07,0.57,-0.13
2.410,-0.06,0.56,-0.13
2.413,-0.06,0.55,-0.13
2.415,-0.06,0.55,-0.13
2.417,-0.06,0.54,-0.13
2.420,-0.06,0.53,-0.13
2.423,-0.06,0.53,-0.13
2.425,-0.06,0.52,-0.13
2.427,-0.06,0.52,-0.12
2.429,-0.06,0.51,-0.12
2.431,-0.06,0.51,-0.12
2.434,-0.06,0.50,-0.12
2.436,-0.06,0.50,-0.12
2.438,-0.07,0.49,-0.11
2.441,-0.07,0.49,-0.11
2.443,-0.09,0.47,-0.11
2.445,-0.09,0.48,-0.10
2.447,-0.10,0.47,-0.10
2.450,-0.11,0.47,-0.09
2.452,-0.12,0.47,-0.09
2.455,-0.13,0.46,-0.09
2.458,-0.13,0.45,-0.09
2.459,-0.14,0.45,-0.09
2.462,-0.15,0.45,-0.08
2.464,-0.15,0.44,-0.08
2.466,-0.16,0.44,-0.09
2.469,-0.16,0.44,-0.09
2.471,-0.16,0.43,-0.09
2.473,-0.16,0.43,-0.09
2.476,-0.16,0.43,-0.09
2.478,-0.15,0.42,-0.09
2.480,-0.15,0.41,-0.09
2.482,-0.15,0.40,-0.09
2.485,-0.15,0.39,-0.09
2.488,-0.15,0.37,-0.09
2.489,-0.15,0.36,-0.09
2.492,-0.15,0.34,-0.08
2.494,-0.15,0.32,-0.08
2.496,-0.14,0.29,-0.08
2.499,-0.15,0.27,-0.08
2.502,-0.14,0.24,-0.07
2.503,-0.14,0.22,-0.07
2.506,-0.14,0.20,-0.06
2.508,-0.14,0.18,-0.06
2.510,-0.14,0.16,-0.05
2.513,-0.14,0.14,-0.04
2.515,-0.14,0.12,-0.04
2.517,-0.14,0.11,-0.03
2.520,-0.14,0.10,-0.02
2.522,-0.14,0.09,-0.01
2.525,-0.13,0.08,-0.01
2.527,-0.13,0.06,0.00
2.529,-0.13,0.05,0.01
2.531,-0.13,0.04,0.01
2.534,-0.13,0.03,0.02
2.536,-0.13,0.01,0.02
2.538,-0.13,-0.00,0.03
2.541,-0.14,-0.02,0.03
2.543,-0.14,-0.04,0.03
2.545,-0.14,-0.06,0.04
2.548,-0.15,-0.09,0.04
2.550,-0.16,-0.12,0.05
2.552,-0.16,-0.14,0.05
2.555,-0.16,-0.17,0.06
2.557,-0.16,-0.20,0.06
2.561,-0.16,-0.23,0.06
2.562,-0.17,-0.26,0.07
2.564,-0.17,-0.28,0.08
2.566,-0.18,-0.30,0.08
2.568,-0.17,-0.32,0.08
2.572,-0.16,-0.34,0.09
2.573,-0.16,-0.35,0.09
2.576,-0.15,-0.36,0.10
2.578,-0.15,-0.36,0.10
2.580,-0.14,-0.36,0.10
2.582,-0.13,-0.36,0.10
2.585,-0.12,-0.35,0.10
2.587,-0.11,-0.34,0.10
2.590,-0.10,-0.33,0.10
2.592,-0.09,-0.32,0.10
2.594,-0.08,-0.32,0.09
2.596,-0.08,-0.31,0.09
2.599,-0.07,-0.30,0.09
2.602,-0.07,-0.30,0.08
2.603,-0.06,-0.29,0.08
2.606,-0.06,-0.28,0.07
2.609,-0.06,-0.25,0.07
2.610,-0.07,-0.25,0.06
2.613,-0.06,-0.24,0.06
2.615,-0.07,-0.22,0.06
2.617,-0.07,-0.21,0.06
2.620,-0.07,-0.21,0.06
2.623,-0.08,-0.20,0.06
2.625,-0.08,-0.20,0.06
2.627,-0.08,-0.19,0.06
2.629,-0.08,-0.19,0.06
2.632,-0.08,-0.20,0.06
2.634,-0.09,-0.21,0.07
2.636,-0.09,-0.22,0.07
2.638,-0.09,-0.22,0.07
2.641,-0.09,-0.23,0.06
2.643,-0.10,-0.22,0.06
2.645,-0.09,-0.23,0.06
2.648,-0.09,-0.24,0.06
2.650,-0.08,-0.25,0.06
2.652,-0.08,-0.25,0.06
2.656,-0.07,-0.26,0.06
2.657,-0.07,-0.28,0.05
2.661,-0.06,-0.28,0.05
2.662,-0.05,-0.29,0.05
2.664,-0.05,-0.29,0.04
2.666,-0.04,-0.30,0.04
2.669,-0.04,-0.31,0.04
2.671,-0.03,-0.32,0.04
2.673,-0.03,-0.32,0.04
2.676,-0.03,-0.31,0.04
2.678,-0.02,-0.30,0.04
2.680,-0.01,-0.29,0.03
2.683,-0.01,-0.27,0.03
2.685,0.00,-0.26,0.03
2.687,0.01,-0.25,0.03
2.690,0.02,-0.22,0.02
2.692,0.03,-0.20,0.02
2.694,0.03,-0.18,0.01
2.696,0.03,-0.15,0.00
2.699,0.05,-0.13,-0.00
2.702,0.04,-0.10,-0.00
2.703,0.05,-0.08,-0.02
2.706,0.05,-0.05,-0.02
2.708,0.05,-0.03,-0.03
2.711,0.05,-0.00,-0.04
2.713,0.05,0.02,-0.05
2.715,0.05,0.05,-0.06
2.717,0.05,0.06,-0.07
2.720,0.05,0.08,-0.08
2.722,0.04,0.09,-0.09
2.725,0.04,0.10,-0.09
2.727,0.04,0.13,-0.10
2.729,0.04,0.14,-0.10
2.731,0.04,0.14,-0.11
2.734,0.03,0.14,-0.11
2.736,0.03,0.13,-0.11
2.738,0.03,0.13,-0.11
2.741,0.03,0.13,-0.11
2.743,0.03,0.12,-0.11
2.745,0.03,0.12,-0.11
2.748,0.03,0.11,-0.10
2.750,0.03,0.11,-0.10
2.752,0.03,0.11,-0.10
2.755,0.04,0.11,-0.10
2.757,0.04,0.10,-0.10
2.760,0.04,0.10,-0.09
2.762,0.04,0.10,-0.09
2.764,0.04,0.11,-0.09
2.766,0.04,0.12,-0.10
2.769,0.04,0.11,-0.09
2.772,0.04,0.11,-0.09
2.773,0.04,0.09,-0.09
2.776,0.04,0.08,-0.09
2.778,0.04,0.07,-0.09
2.780,0.04,0.06,-0.09
2.783,0.03,0.07,-0.09
2.785,0.03,0.06,-0.09
2.787,0.02,0.05,-0.09
2.790,0.02,0.04,-0.08
2.792,0.02,0.04,-0.08
2.795,0.01,0.03,-0.07
2.797,0.01,0.02,-0.07
2.799,0.01,0.01,-0.06
2.802,0.02,0.00,-0.06
2.804,0.02,-0.00,-0.06
2.806,0.02,0.00,-0.05
2.808,0.03,0.01,-0.05
2.811,0.03,0.01,-0.05
2.813,0.04,0.02,-0.05
2.815,0.05,0.03,-0.04
2.818,0.05,0.04,-0.04
2.820,0.05,0.04,-0.03
2.823,0.06,0.04,-0.03
2.825,0.07,0.05,-0.03
2.828,0.06,0.08,-0.03
2.830,0.06,0.10,-0.03
2.832,0.06,0.12,-0.03
2.834,0.05,0.13,-0.03
2.836,0.05,0.13,-0.03
2.839,0.05,0.12,-0.03
2.841,0.05,0.12,-0.03
2.844,0.05,0.13,-0.04
2.846,0.07,0.12,-0.04
2.848,0.06,0.12,-0.04
2.850,0.07,0.12,-0.05
2.853,0.06,0.11,-0.05
2.855,0.06,0.11,-0.05
2.857,0.06,0.10,-0.05
2.860,0.05,0.10,-0.05
2.863,0.04,0.09,-0.05
2.864,0.04,0.08,-0.06
2.866,0.03,0.07,-0.06
2.869,0.02,0.06,-0.06
2.871,0.02,0.04,-0.06
2.873,0.01,0.03,-0.06
2.877,0.01,0.02,-0.07
2.878,0.01,0.01,-0.07
2.880,0.01,-0.00,-0.07
2.883,0.01,-0.01,-0.07
2.885,0.00,-0.02,-0.07
2.887,0.00,-0.03,-0.07
2.890,0.00,-0.04,-0.07
2.892,-0.00,-0.04,-0.07
2.895,-0.00,-0.05,-0.08
2.897,-0.00,-0.06,-0.08
2.899,-0.00,-0.07,-0.08
2.902,-0.00,-0.09,-0.08
2.904,-0.00,-0.10,-0.09
2.907,0.02,-0.09,-0.09
2.908,0.01,-0.11,-0.10
2.911,0.01,-0.13,-0.10
2.913,0.01,-0.15,-0.10
2.915,0.01,-0.18,-0.11
2.918,0.01,-0.21,-0.11
2.920,0.00,-0.23,-0.12
2.922,-0.00,-0.26,-0.12
2.925,0.00,-0.29,-0.12
2.927,0.01,-0.30,-0.13
2.929,0.01,-0.33,-0.13
2.932,0.02,-0.35,-0.13
2.934,0.02,-0.36,-0.13
2.936,0.02,-0.37,-0.13
2.939,0.03,-0.40,-0.13
2.941,0.03,-0.40,-0.13
2.943,0.03,-0.41,-0.13
2.945,0.04,-0.42,-0.14
2.948,0.04,-0.41,-0.13
2.950,0.06,-0.39,-0.13
2.952,0.06,-0.39,-0.13
2.955,0.06,-0.39,-0.12
2.957,0.06,-0.39,-0.11
2.960,0.07,-0.39,-0.11
2.962,0.06,-0.39,-0.10
2.964,0.06,-0.40,-0.09
2.966,0.07,-0.41,-0.08
2.969,0.07,-0.42,-0.08
2.971,0.07,-0.44,-0.07
2.976,0.07,-0.46,-0.06
2.976,0.08,-0.48,-0.05
2.979,0.08,-0.50,-0.04
2.981,0.08,-0.53,-0.03
2.983,0.08,-0.55,-0.02
2.985,0.07,-0.59,-0.01
2.987,0.07,-0.61,-0.00
2.990,0.08,-0.65,0.01
2.992,0.09,-0.67,0.02
2.995,0.09,-0.69,0.04
2.997,0.09,-0.71,0.05
2.999,0.09,-0.73,0.06
3.002,0.10,-0.74,0.08
3.004,0.10,-0.75,0.09
3.006,0.10,-0.77,0.10
3.008,0.10,-0.78,0.12
3.011,0.10,-0.78,0.13
3.013,0.10,-0.77,0.14
3.015,0.10,-0.75,0.14
3.018,0.10,-0.74,0.15
3.020,0.10,-0.73,0.15
3.023,0.10,-0.73,0.15
3.025,0.10,-0.73,0.16
3.027,0.10,-0.72,0.15
3.029,0.09,-0.72,0.15
3.032,0.09,-0.72,0.15
3.034,0.09,-0.72,0.15
3.036,0.08,-0.72,0.15
3.039,0.08,-0.73,0.15
3.041,0.07,-0.74,0.14
3.044,0.06,-0.75,0.14
3.046,0.06,-0.76,0.14
3.048,0.05,-0.77,0.14
3.050,0.05,-0.78,0.13
3.053,0.05,-0.78,0.13
3.055,0.04,-0.78,0.13
3.057,0.03,-0.77,0.12
3.060,0.03,-0.76,0.12
3.063,0.02,-0.74,0.11
3.064,0.01,-0.73,0.11
3.066,0.01,-0.71,0.11
3.069,0.00,-0.70,0.10
3.071,-0.00,-0.69,0.10
3.074,-0.01,-0.67,0.10
3.076,-0.02,-0.66,0.09
3.078,-0.03,-0.64,0.09
3.080,-0.04,-0.63,0.08
3.083,-0.04,-0.62,0.08
3.085,-0.05,-0.60,0.07
3.087,-0.05,-0.59,0.07
3.090,-0.06,-0.58,0.06
3.092,-0.07,-0.57,0.06
3.095,-0.08,-0.57,0.06
3.097,-0.08,-0.56,0.06
3.099,-0.09,-0.55,0.06
3.102,-0.09,-0.55,0.05
3.104,-0.10,-0.54,0.05
3.107,-0.10,-0.54,0.05
3.109,-0.10,-0.53,0.04
3.111,-0.11,-0.52,0.04
3.113,-0.10,-0.51,0.04
3.115,-0.10,-0.50,0.04
3.118,-0.10,-0.49,0.04
3.120,-0.10,-0.48,0.04
3.123,-0.10,-0.47,0.04
3.125,-0.10,-0.47,0.04
3.127,-0.11,-0.44,0.04
3.130,-0.11,-0.44,0.04
3.132,-0.10,-0.42,0.05
3.134,-0.10,-0.41,0.05
3.136,-0.10,-0.40,0.05
3.139,-0.10,-0.38,0.05
3.141,-0.10,-0.38,0.05
3.143,-0.10,-0.38,0.05
3.146,-0.09,-0.36,0.05
3.148,-0.09,-0.36,0.06
3.150,-0.08,-0.36,0.05
3.153,-0.08,-0.35,0.05
3.155,-0.07,-0.34,0.05
3.157,-0.07,-0.33,0.05
3.160,-0.06,-0.32,0.04
3.163,-0.05,-0.32,0.04
3.164,-0.05,-0.31,0.03
3.167,-0.04,-0.27,0.02
3.169,-0.03,-0.25,0.02
3.171,-0.03,-0.24,0.01
3.174,-0.03,-0.24,0.00
3.176,-0.03,-0.24,-0.00
3.179,-0.03,-0.24,-0.01
3.181,-0.02,-0.24,-0.01
3.183,-0.01,-0.24,-0.02
3.185,-0.01,-0.23,-0.02
3.187,-0.01,-0.23,-0.03
3.190,-0.01,-0.22,-0.04
3.192,-0.01,-0.22,-0.04
3.195,-0.01,-0.21,-0.04
3.197,-0.01,-0.19,-0.05
3.199,-0.01,-0.18,-0.06
3.203,-0.01,-0.16,-0.06
3.204,-0.02,-0.14,-0.07
3.206,-0.02,-0.13,-0.07
3.209,-0.03,-0.12,-0.08
3.211,-0.03,-0.11,-0.08
3.213,-0.04,-0.10,-0.08
3.215,-0.04,-0.10,-0.08
3.218,-0.04,-0.10,-0.09
3.220,-0.05,-0.09,-0.09
3.223,-0.06,-0.08,-0.09
3.225,-0.06,-0.08,-0.09
3.227,-0.07,-0.07,-0.09
3.230,-0.08,-0.06,-0.09
3.232,-0.09,-0.05,-0.09
3.234,-0.09,-0.03,-0.08
3.236,-0.10,-0.02,-0.08
3.239,-0.11,-0.01,-0.07
3.241,-0.11,0.00,-0.07
3.243,-0.12,0.01,-0.08
3.246,-0.12,0.01,-0.08
3.248,-0.13,0.03,-0.08
3.250,-0.13,0.05,-0.08
3.253,-0.13,0.09,-0.07
3.255,-0.13,0.13,-0.06
3.257,-0.14,0.17,-0.05
3.260,-0.14,0.21,-0.04
3.263,-0.15,0.23,-0.03
3.264,-0.15,0.22,-0.03
3.267,-0.16,0.23,-0.03
3.269,-0.17,0.23,-0.04
3.271,-0.17,0.24,-0.05
3.274,-0.17,0.26,-0.06
3.276,-0.17,0.29,-0.07
3.279,-0.17,0.32,-0.07
3.281,-0.17,0.35,-0.07
3.283,-0.18,0.36,-0.07
3.285,-0.18,0.38,-0.08
3.288,-0.19,0.39,-0.09
3.290,-0.19,0.40,-0.09
3.294,-0.19,0.42,-0.10
3.296,-0.19,0.45,-0.10
3.297,-0.19,0.47,-0.10
3.299,-0.19,0.50,-0.11
3.303,-0.18,0.51,-0.11
3.304,-0.18,0.52,-0.12
3.306,-0.18,0.54,-0.12
3.309,-0.18,0.55,-0.13
3.312,-0.19,0.56,-0.13
3.313,-0.18,0.57,-0.14
3.316,-0.18,0.59,-0.14
3.318,-0.18,0.60,-0.15
3.320,-0.17,0.60,-0.15
3.323,-0.17,0.63,-0.15
3.325,-0.17,0.62,-0.15
3.327,-0.17,0.63,-0.15
3.330,-0.17,0.63,-0.14
3.332,-0.17,0.63,-0.15
3.334,-0.17,0.63,-0.14
3.336,-0.17,0.63,-0.14
3.339,-0.17,0.62,-0.14
3.341,-0.17,0.62,-0.14
3.343,-0.16,0.60,-0.14
3.347,-0.16,0.59,-0.14
3.348,-0.15,0.55,-0.14
3.350,-0.15,0.52,-0.14
3.353,-0.14,0.48,-0.13
3.355,-0.13,0.44,-0.12
3.358,-0.13,0.39,-0.12
3.360,-0.12,0.35,-0.10
3.363,-0.12,0.30,-0.09
3.364,-0.12,0.25,-0.08
3.367,-0.12,0.22,-0.07
3.369,-0.12,0.18,-0.06
3.371,-0.12,0.16,-0.06
3.374,-0.12,0.14,-0.05
3.376,-0.12,0.13,-0.04
3.378,-0.12,0.12,-0.03
3.381,-0.12,0.11,-0.02
3.383,-0.11,0.11,-0.02
3.385,-0.10,0.10,-0.01
3.388,-0.10,0.10,-0.01
3.390,-0.09,0.11,-0.01
3.393,-0.07,0.14,-0.01
3.395,-0.06,0.16,-0.01
3.397,-0.06,0.19,-0.01
3.399,-0.06,0.20,-0.01
3.403,-0.07,0.21,-0.01
3.404,-0.08,0.20,-0.01
3.406,-0.09,0.21,-0.01
3.409,-0.10,0.23,-0.01
3.411,-0.10,0.24,-0.02
3.413,-0.11,0.24,-0.03
3.416,-0.11,0.24,-0.03
3.418,-0.12,0.24,-0.04
3.420,-0.13,0.24,-0.04
3.423,-0.13,0.24,-0.04
3.425,-0.14,0.24,-0.04
3.427,-0.14,0.24,-0.03
3.430,-0.16,0.22,-0.04
3.432,-0.18,0.20,-0.04
3.434,-0.19,0.19,-0.04
3.437,-0.20,0.19,-0.04
3.439,-0.20,0.20,-0.03
3.441,-0.20,0.21,-0.02
3.443,-0.21,0.19,-0.01
3.446,-0.25,0.14,0.00
3.448,-0.28,0.10,0.00
3.450,-0.30,0.06,-0.00
3.453,-0.30,0.05,-0.01
3.455,-0.29,0.06,-0.02
3.459,-0.27,0.07,-0.03
3.460,-0.26,0.08,-0.04
3.463,-0.25,0.06,-0.04
3.465,-0.25,0.06,-0.02
3.467,-0.25,0.07,-0.00
3.469,-0.26,0.08,0.02
3.471,-0.27,0.11,0.04
3.474,-0.27,0.12,0.06
3.476,-0.26,0.12,0.06
3.478,-0.25,0.12,0.06
3.481,-0.23,0.10,0.06
3.483,-0.21,0.08,0.06
3.485,-0.19,0.06,0.07
3.488,-0.17,0.06,0.08
3.490,-0.15,0.07,0.08
3.492,-0.13,0.06,0.09
3.495,-0.10,0.06,0.10
3.497,-0.08,0.07,0.12
3.499,-0.05,0.07,0.13
3.503,-0.03,0.05,0.13
3.504,-0.01,0.00,0.13
3.506,0.01,-0.03,0.15
3.509,0.02,-0.06,0.16
3.511,0.04,-0.06,0.16
3.513,0.05,-0.04,0.16
3.516,0.06,0.00,0.15
3.518,0.06,0.05,0.15
3.520,0.05,0.11,0.14
3.523,0.03,0.17,0.14
3.525,0.00,0.19,0.14
3.527,-0.03,0.20,0.15
3.530,-0.06,0.20,0.16
3.532,-0.10,0.20,0.15
3.534,-0.14,0.21,0.15
3.537,-0.17,0.21,0.14
3.539,-0.19,0.22,0.13
3.541,-0.21,0.21,0.12
3.544,-0.22,0.19,0.13
3.546,-0.23,0.17,0.14
3.548,-0.24,0.15,0.14
3.551,-0.25,0.16,0.14
3.553,-0.26,0.15,0.13
3.555,-0.27,0.14,0.13
3.557,-0.27,0.14,0.13
3.560,-0.28,0.13,0.13
3.563,-0.28,0.12,0.13
3.565,-0.28,0.11,0.13
3.567,-0.28,0.12,0.13
3.569,-0.28,0.12,0.13
3.571,-0.27,0.12,0.13
3.574,-0.26,0.12,0.13
3.576,-0.25,0.11,0.13
3.578,-0.23,0.11,0.13
3.581,-0.21,0.11,0.13
3.583,-0.20,0.11,0.12
3.585,-0.18,0.12,0.11
3.588,-0.16,0.13,0.10
3.590,-0.15,0.14,0.09
3.593,-0.13,0.16,0.08
3.597,-0.12,0.17,0.06
3.598,-0.12,0.19,0.06
3.599,-0.11,0.20,0.05
3.603,-0.10,0.21,0.04
3.604,-0.09,0.22,0.04
3.606,-0.08,0.23,0.03
3.609,-0.07,0.24,0.03
3.611,-0.06,0.24,0.02
3.613,-0.05,0.25,0.02
3.616,-0.04,0.26,0.02
3.618,-0.03,0.27,0.01
3.620,-0.03,0.29,0.01
3.623,-0.02,0.29,0.00
3.625,-0.02,0.30,0.00
3.627,-0.02,0.31,-0.00
3.630,-0.01,0.32,-0.01
3.632,-0.01,0.34,-0.01
3.634,-0.01,0.35,-0.02
3.637,-0.00,0.35,-0.03
3.639,-0.01,0.37,-0.03
3.641,-0.01,0.37,-0.04
3.644,-0.01,0.37,-0.04
3.647,-0.01,0.38,-0.04
3.648,-0.02,0.38,-0.04
3.651,-0.02,0.37,-0.04
3.653,-0.02,0.38,-0.05
3.655,-0.02,0.37,-0.05
3.658,-0.04,0.37,-0.05
3.660,-0.03,0.36,-0.05
3.663,-0.04,0.34,-0.05
3.665,-0.04,0.33,-0.05
